age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
40,management,married,university,yes,no,cellular,aug,fri,117,3,999,0,nonexistent,no
42,entrepreneur,married,high_school,no,no,cellular,aug,fri,277,3,999,0,nonexistent,no
59,management,married,university,no,no,cellular,aug,fri,511,3,999,0,nonexistent,no
40,technician,married,university,no,yes,cellular,aug,fri,82,2,999,0,nonexistent,no
34,technician,divorced,university,yes,no,cellular,aug,fri,346,5,999,0,nonexistent,no
33,admin,married,university,no,no,cellular,aug,fri,157,1,999,0,nonexistent,no
30,management,married,university,no,no,cellular,aug,fri,122,1,999,0,nonexistent,no
33,admin,married,university,yes,yes,cellular,aug,fri,661,1,999,0,nonexistent,no
39,admin,married,university,no,yes,cellular,aug,fri,323,3,999,0,nonexistent,no
47,technician,married,university,yes,yes,cellular,aug,fri,78,3,999,0,nonexistent,no
52,admin,single,university,yes,no,cellular,aug,fri,436,4,999,0,nonexistent,no
31,technician,married,university,yes,no,cellular,aug,fri,270,3,999,0,nonexistent,no
45,admin,married,unknown,no,no,telephone,aug,fri,105,5,999,0,nonexistent,no
49,management,married,university,no,no,telephone,aug,fri,145,6,999,0,nonexistent,no
35,admin,married,university,no,no,cellular,aug,fri,166,5,999,0,nonexistent,no
45,unemployed,married,university,yes,yes,cellular,aug,fri,98,5,999,0,nonexistent,no
51,services,married,unknown,no,no,cellular,aug,fri,547,3,999,0,nonexistent,no
39,housemaid,married,basic,no,no,cellular,aug,fri,155,2,999,0,nonexistent,no
32,technician,single,university,no,no,cellular,aug,fri,182,1,999,0,nonexistent,no
46,housemaid,married,basic,yes,no,cellular,aug,fri,195,1,999,0,nonexistent,no
32,technician,single,university,no,yes,cellular,aug,fri,82,5,999,0,nonexistent,no
32,admin,divorced,university,no,no,cellular,aug,fri,197,5,999,0,nonexistent,no
36,technician,single,university,no,no,cellular,aug,fri,148,5,999,0,nonexistent,no
32,admin,single,university,yes,no,cellular,aug,fri,124,1,999,0,nonexistent,no
46,blue-collar,married,basic,yes,no,cellular,aug,mon,626,2,999,0,nonexistent,yes
29,admin,single,university,yes,no,cellular,aug,mon,109,3,999,0,nonexistent,no
35,management,divorced,university,no,no,cellular,aug,mon,288,7,999,0,nonexistent,no
42,admin,divorced,university,yes,no,cellular,aug,mon,91,5,999,0,nonexistent,no
31,technician,single,university,no,no,cellular,aug,mon,196,10,999,0,nonexistent,no
48,admin,single,university,yes,no,cellular,aug,mon,110,2,999,0,nonexistent,no
30,admin,single,university,no,no,cellular,aug,mon,68,2,999,0,nonexistent,no
32,admin,single,university,no,yes,cellular,aug,mon,78,2,999,0,nonexistent,no
33,admin,married,university,yes,no,cellular,aug,mon,63,3,999,0,nonexistent,no
35,technician,married,university,yes,no,cellular,aug,mon,132,4,999,0,nonexistent,no
33,technician,married,high_school,yes,yes,cellular,aug,mon,85,3,999,0,nonexistent,no
33,self-employed,married,university,no,no,cellular,aug,mon,425,3,999,0,nonexistent,no
37,admin,married,university,yes,no,cellular,aug,mon,121,2,999,0,nonexistent,no
41,admin,married,university,yes,no,cellular,aug,mon,145,4,999,0,nonexistent,no
31,technician,married,university,no,no,cellular,aug,mon,99,7,999,0,nonexistent,no
45,technician,divorced,university,yes,no,cellular,aug,mon,112,2,999,0,nonexistent,no
35,management,divorced,university,yes,no,cellular,aug,mon,961,2,999,0,nonexistent,yes
50,technician,divorced,university,no,no,cellular,aug,mon,73,2,999,0,nonexistent,no
30,admin,single,university,no,yes,cellular,aug,mon,67,8,999,0,nonexistent,no
58,admin,divorced,university,no,no,cellular,aug,mon,74,2,999,0,nonexistent,no
37,admin,single,university,no,yes,cellular,aug,mon,220,2,999,0,nonexistent,no
50,blue-collar,married,basic,no,no,cellular,aug,mon,79,3,999,0,nonexistent,no
50,housemaid,married,basic,no,no,cellular,aug,mon,119,1,999,0,nonexistent,no
47,blue-collar,divorced,basic,yes,no,cellular,aug,mon,149,7,999,0,nonexistent,no
39,unemployed,married,university,no,yes,cellular,aug,mon,84,2,999,0,nonexistent,no
56,retired,married,university,yes,no,cellular,aug,mon,147,3,999,0,nonexistent,no
37,technician,single,university,yes,no,cellular,aug,mon,101,2,999,0,nonexistent,no
52,services,married,high_school,no,no,cellular,aug,mon,97,2,999,0,nonexistent,no
30,admin,single,university,no,no,cellular,aug,mon,167,2,999,0,nonexistent,no
47,blue-collar,married,basic,no,no,cellular,aug,mon,96,2,999,0,nonexistent,no
35,management,married,university,no,yes,telephone,aug,mon,67,5,999,0,nonexistent,no
47,blue-collar,married,basic,yes,no,cellular,aug,mon,110,3,999,0,nonexistent,no
59,admin,divorced,university,yes,no,cellular,aug,mon,272,2,999,0,nonexistent,no
58,management,married,university,yes,no,cellular,aug,mon,59,3,999,0,nonexistent,no
58,admin,divorced,university,yes,no,cellular,aug,mon,57,2,999,0,nonexistent,no
53,management,married,university,yes,no,cellular,aug,mon,14,12,999,0,nonexistent,no
43,technician,divorced,university,no,yes,cellular,aug,mon,90,2,999,0,nonexistent,no
49,services,married,high_school,no,no,cellular,aug,mon,150,2,999,0,nonexistent,no
33,admin,married,university,no,no,cellular,aug,mon,177,2,999,0,nonexistent,no
56,technician,married,university,no,no,cellular,aug,mon,250,1,999,0,nonexistent,no
48,housemaid,married,basic,no,no,cellular,aug,mon,248,1,999,0,nonexistent,no
51,services,married,high_school,yes,no,cellular,aug,mon,201,3,999,0,nonexistent,no
44,self-employed,married,basic,no,yes,cellular,aug,mon,140,5,999,0,nonexistent,no
42,admin,single,university,no,no,cellular,aug,mon,14,11,999,0,nonexistent,no
52,blue-collar,married,basic,yes,no,cellular,aug,mon,42,3,999,0,nonexistent,no
40,admin,married,university,yes,no,cellular,aug,mon,366,3,999,0,nonexistent,yes
35,management,divorced,university,unknown,unknown,cellular,aug,mon,66,2,999,0,nonexistent,no
51,services,married,high_school,no,no,cellular,aug,mon,72,3,999,0,nonexistent,no
48,blue-collar,married,basic,yes,no,cellular,aug,mon,9,6,999,0,nonexistent,no
33,technician,married,university,yes,no,cellular,aug,mon,422,5,999,0,nonexistent,no
49,blue-collar,married,unknown,yes,no,cellular,aug,mon,36,4,999,0,nonexistent,no
35,management,married,university,yes,no,cellular,aug,mon,69,2,999,0,nonexistent,no
42,technician,divorced,university,yes,yes,cellular,aug,mon,692,2,999,0,nonexistent,no
32,admin,single,university,yes,no,cellular,aug,mon,151,3,999,0,nonexistent,no
58,management,married,university,no,no,cellular,aug,mon,164,2,999,0,nonexistent,no
52,services,married,university,yes,yes,cellular,aug,mon,84,3,999,0,nonexistent,no
45,management,married,university,no,no,cellular,aug,mon,361,5,999,0,nonexistent,no
57,admin,married,unknown,yes,no,cellular,aug,mon,101,3,999,0,nonexistent,no
46,blue-collar,married,basic,no,no,cellular,aug,mon,251,3,999,0,nonexistent,no
52,blue-collar,married,basic,yes,no,cellular,aug,mon,171,4,999,0,nonexistent,no
57,services,married,university,no,no,cellular,aug,mon,153,2,999,0,nonexistent,no
36,technician,married,high_school,yes,no,cellular,aug,mon,630,6,999,0,nonexistent,yes
55,management,married,university,no,no,cellular,aug,mon,106,6,999,0,nonexistent,no
36,admin,single,university,yes,no,cellular,aug,mon,770,7,999,0,nonexistent,no
43,technician,married,university,yes,no,cellular,aug,mon,648,7,999,0,nonexistent,no
41,technician,divorced,university,yes,no,cellular,aug,mon,335,3,999,0,nonexistent,no
41,admin,single,university,no,no,cellular,aug,mon,139,6,999,0,nonexistent,no
54,blue-collar,married,basic,yes,no,cellular,aug,mon,56,4,999,0,nonexistent,no
47,self-employed,married,university,no,no,cellular,aug,mon,36,3,999,0,nonexistent,no
38,admin,married,university,yes,yes,cellular,aug,mon,153,3,999,0,nonexistent,no
59,housemaid,married,basic,yes,no,cellular,aug,mon,618,2,999,0,nonexistent,no
56,retired,married,university,yes,no,cellular,aug,mon,202,5,999,0,nonexistent,no
40,technician,married,university,yes,no,cellular,aug,mon,392,4,999,0,nonexistent,no
43,technician,married,university,no,yes,cellular,aug,mon,108,4,999,0,nonexistent,no
47,self-employed,married,university,no,no,cellular,aug,mon,230,4,999,0,nonexistent,no
50,admin,married,university,no,no,cellular,aug,mon,98,3,999,0,nonexistent,no
34,technician,married,high_school,yes,no,cellular,aug,mon,83,3,999,0,nonexistent,no
38,admin,married,university,no,no,cellular,aug,tue,122,2,999,0,nonexistent,no
60,management,married,university,yes,no,cellular,aug,tue,66,14,999,0,nonexistent,no
40,admin,married,university,yes,no,cellular,aug,tue,435,3,999,0,nonexistent,no
59,housemaid,married,basic,no,no,cellular,aug,tue,77,6,999,0,nonexistent,no
49,services,married,high_school,yes,no,cellular,aug,tue,49,9,999,0,nonexistent,no
38,technician,married,university,yes,no,cellular,aug,tue,102,5,999,0,nonexistent,no
50,admin,divorced,university,yes,no,cellular,aug,tue,73,2,999,0,nonexistent,no
45,technician,divorced,university,no,no,cellular,aug,tue,94,10,999,0,nonexistent,no
57,admin,married,high_school,no,no,cellular,aug,tue,135,15,999,0,nonexistent,no
48,technician,married,university,yes,no,cellular,aug,tue,64,1,999,0,nonexistent,no
46,admin,married,basic,no,no,cellular,aug,tue,317,4,999,0,nonexistent,no
34,technician,single,university,yes,no,cellular,aug,tue,221,1,999,0,nonexistent,no
38,technician,single,high_school,yes,yes,cellular,aug,tue,97,1,999,0,nonexistent,no
41,self-employed,married,university,no,no,cellular,aug,tue,80,11,999,0,nonexistent,no
50,blue-collar,married,university,yes,yes,cellular,aug,tue,14,8,999,0,nonexistent,no
38,admin,married,university,yes,no,cellular,aug,tue,748,2,999,0,nonexistent,no
40,technician,divorced,university,no,no,cellular,aug,tue,279,4,999,0,nonexistent,no
35,technician,single,university,yes,no,cellular,aug,tue,137,1,999,0,nonexistent,no
37,technician,divorced,university,unknown,unknown,cellular,aug,tue,417,1,999,0,nonexistent,no
54,admin,married,university,no,no,cellular,aug,tue,119,3,999,0,nonexistent,no
32,admin,married,university,yes,no,telephone,aug,tue,66,7,999,0,nonexistent,no
56,retired,married,university,no,no,cellular,aug,tue,139,2,999,0,nonexistent,no
50,blue-collar,married,basic,yes,no,cellular,aug,tue,204,1,999,0,nonexistent,no
56,services,married,high_school,no,no,cellular,aug,tue,173,1,999,0,nonexistent,no
37,housemaid,married,basic,yes,no,cellular,aug,tue,176,1,999,0,nonexistent,no
38,technician,married,university,yes,no,cellular,aug,tue,95,1,999,0,nonexistent,no
48,technician,married,university,yes,no,cellular,aug,tue,174,1,999,0,nonexistent,no
33,admin,divorced,university,yes,no,cellular,aug,tue,249,1,999,0,nonexistent,no
33,admin,divorced,university,no,no,cellular,aug,tue,384,1,999,0,nonexistent,no
33,technician,married,university,yes,no,cellular,aug,tue,211,6,999,0,nonexistent,no
38,admin,married,university,yes,no,cellular,aug,tue,194,5,999,0,nonexistent,no
35,technician,married,university,yes,no,cellular,aug,tue,333,2,999,0,nonexistent,no
43,technician,married,university,no,no,cellular,aug,tue,471,4,999,0,nonexistent,no
35,technician,single,university,yes,no,cellular,aug,tue,300,2,999,0,nonexistent,no
60,unknown,married,unknown,yes,no,cellular,aug,tue,130,3,999,0,nonexistent,no
52,unemployed,divorced,high_school,no,no,cellular,aug,tue,96,2,999,0,nonexistent,no
51,blue-collar,married,basic,no,no,cellular,aug,tue,36,19,999,0,nonexistent,no
52,blue-collar,married,basic,yes,no,cellular,aug,tue,234,2,999,0,nonexistent,no
32,technician,divorced,high_school,unknown,unknown,cellular,aug,tue,301,10,999,0,nonexistent,no
59,housemaid,married,unknown,yes,no,cellular,aug,tue,72,2,999,0,nonexistent,no
41,unemployed,divorced,university,unknown,unknown,cellular,aug,tue,271,3,999,0,nonexistent,no
53,unknown,married,unknown,no,no,cellular,aug,tue,12,9,999,0,nonexistent,no
43,management,married,university,no,no,cellular,aug,tue,175,3,999,0,nonexistent,no
51,admin,married,university,yes,no,cellular,aug,tue,112,7,999,0,nonexistent,no
42,admin,married,university,yes,no,cellular,aug,tue,172,3,999,0,nonexistent,no
42,admin,married,university,yes,no,cellular,aug,tue,84,4,999,0,nonexistent,no
36,technician,married,university,no,no,cellular,aug,tue,205,5,999,0,nonexistent,no
47,management,married,university,yes,no,cellular,aug,tue,133,8,999,0,nonexistent,no
42,technician,divorced,university,yes,no,cellular,aug,tue,265,11,999,0,nonexistent,no
52,blue-collar,married,high_school,yes,no,cellular,aug,tue,454,2,999,0,nonexistent,no
57,technician,single,university,yes,yes,cellular,aug,tue,218,4,999,0,nonexistent,no
31,management,married,university,yes,no,cellular,aug,tue,57,6,999,0,nonexistent,no
55,blue-collar,married,basic,yes,no,cellular,aug,tue,209,4,999,0,nonexistent,no
38,technician,married,high_school,no,no,cellular,aug,tue,89,2,999,0,nonexistent,no
47,admin,married,university,unknown,unknown,cellular,aug,tue,225,2,999,0,nonexistent,no
57,blue-collar,married,basic,no,no,cellular,aug,tue,366,9,999,0,nonexistent,no
29,services,married,university,yes,no,cellular,aug,tue,2089,6,999,0,nonexistent,yes
54,admin,married,high_school,no,no,cellular,aug,tue,84,5,999,0,nonexistent,no
48,admin,divorced,university,no,no,cellular,aug,tue,58,5,999,0,nonexistent,no
38,admin,married,university,yes,no,cellular,aug,tue,35,6,999,0,nonexistent,no
51,services,married,high_school,no,yes,cellular,aug,tue,20,5,999,0,nonexistent,no
57,admin,married,university,no,no,cellular,aug,tue,101,2,999,0,nonexistent,no
46,housemaid,married,basic,no,no,cellular,aug,tue,240,4,999,0,nonexistent,no
56,services,divorced,high_school,yes,no,cellular,aug,tue,59,5,999,0,nonexistent,no
39,admin,married,university,yes,no,cellular,aug,wed,581,4,999,0,nonexistent,yes
48,admin,married,university,yes,no,cellular,aug,wed,113,2,999,0,nonexistent,no
44,admin,divorced,university,yes,no,cellular,aug,wed,18,11,999,0,nonexistent,no
40,admin,married,university,no,no,cellular,aug,wed,154,2,999,0,nonexistent,no
29,technician,single,university,no,no,cellular,aug,wed,185,4,999,0,nonexistent,no
57,retired,married,basic,yes,no,cellular,aug,wed,57,2,999,0,nonexistent,no
48,entrepreneur,married,high_school,no,no,cellular,aug,wed,57,5,999,0,nonexistent,no
52,technician,married,high_school,yes,no,cellular,aug,wed,13,14,999,0,nonexistent,no
55,management,married,university,yes,no,cellular,aug,wed,130,7,999,0,nonexistent,no
51,technician,married,high_school,yes,no,cellular,aug,wed,360,4,999,0,nonexistent,no
57,retired,married,university,yes,no,cellular,aug,wed,156,4,999,0,nonexistent,no
44,technician,married,university,no,no,cellular,aug,wed,39,9,999,0,nonexistent,no
57,blue-collar,married,basic,no,no,cellular,aug,wed,243,1,999,0,nonexistent,no
30,admin,single,university,no,no,cellular,aug,wed,134,1,999,0,nonexistent,no
52,admin,married,high_school,yes,yes,cellular,aug,wed,352,1,999,0,nonexistent,no
49,admin,married,basic,no,yes,cellular,aug,wed,100,1,999,0,nonexistent,no
54,technician,married,university,yes,no,cellular,aug,wed,121,1,999,0,nonexistent,no
54,admin,divorced,university,no,yes,cellular,aug,wed,121,1,999,0,nonexistent,no
57,blue-collar,married,basic,yes,no,cellular,aug,wed,109,1,999,0,nonexistent,no
44,technician,single,university,yes,no,cellular,aug,wed,763,3,999,0,nonexistent,yes
31,management,married,university,no,no,cellular,aug,wed,129,4,999,0,nonexistent,no
45,admin,married,university,yes,no,cellular,aug,wed,119,8,999,0,nonexistent,no
48,blue-collar,married,high_school,no,no,cellular,aug,wed,312,9,999,0,nonexistent,no
60,retired,married,high_school,unknown,unknown,cellular,aug,wed,590,2,999,0,nonexistent,no
57,blue-collar,married,basic,no,no,cellular,aug,wed,97,4,999,0,nonexistent,no
58,blue-collar,married,basic,yes,no,telephone,aug,wed,29,21,999,0,nonexistent,no
57,admin,married,university,yes,no,cellular,aug,wed,247,3,999,0,nonexistent,no
47,admin,married,university,yes,no,cellular,aug,wed,1129,10,999,0,nonexistent,yes
47,admin,married,university,yes,no,cellular,aug,wed,176,5,999,0,nonexistent,no
31,self-employed,married,university,yes,no,cellular,aug,wed,15,10,999,0,nonexistent,no
52,admin,married,high_school,no,no,cellular,aug,wed,114,6,999,0,nonexistent,no
57,retired,married,university,yes,no,telephone,aug,wed,96,4,999,0,nonexistent,no
54,management,married,university,no,no,cellular,aug,wed,561,2,999,0,nonexistent,no
38,technician,single,high_school,no,no,cellular,aug,wed,74,2,999,0,nonexistent,no
41,technician,divorced,university,no,no,cellular,aug,wed,16,13,999,0,nonexistent,no
37,technician,married,university,yes,no,cellular,aug,wed,138,3,999,0,nonexistent,no
29,admin,single,university,yes,no,cellular,aug,wed,88,2,999,0,nonexistent,no
33,admin,single,university,yes,no,cellular,aug,wed,43,13,999,0,nonexistent,no
33,admin,single,university,no,no,cellular,aug,wed,316,4,999,0,nonexistent,no
43,admin,married,university,yes,no,cellular,aug,wed,35,10,999,0,nonexistent,no
37,technician,married,university,no,no,cellular,aug,wed,141,5,999,0,nonexistent,no
46,technician,divorced,university,yes,yes,cellular,aug,wed,22,5,999,0,nonexistent,no
